x,y0,y1,y2,y3,y4,y5
96002,712,-112,-4557,221,1975,-159
96012,758,-112,-4619,221,2173,-146
96022,850,-141,-4662,222,2385,-133
96033,895,-184,-4764,234,2644,-123
96043,898,-164,-4937,248,2969,-134
96051,992,-209,-4970,207,3330,-161
96061,1071,-187,-5213,235,3716,-182
96071,1106,-341,-5394,253,4176,-199
96082,1260,-539,-5553,303,4757,-272
96092,1324,-424,-5729,371,5518,-409
96102,1441,-586,-6106,329,6395,-521
96112,1659,-736,-6744,182,7374,-668
96123,1781,-705,-7722,72,8563,-832
96133,1879,-859,-8021,-139,9842,-994
96141,2186,-1054,-7902,-5,11082,-1170
96151,2334,-1380,-8938,715,12014,-1276
96162,2259,0,-8843,1843,12381,-1303
96172,2908,936,-10794,1785,12358,-1270
96182,3114,293,-10414,322,12135,-1225
96192,965,-1094,-8839,-504,12005,-1170
96203,-349,-1924,-7281,-383,11875,-1302
96211,-2771,-2155,-6582,383,12046,-1645
96221,-9175,-1846,-1092,1333,11788,-2422
96231,-7320,-1384,-5273,1664,7833,-4304
96241,-6429,72,-8119,2273,1526,-5085
96252,-6072,2014,-5351,1533,-2474,-5013
96262,-3994,735,-3928,-1342,-4049,-3799
96272,-3368,-1203,-2780,-3422,-3913,-2191
96282,-3559,-2554,-2072,-3537,-3939,-741
96293,-3209,-2292,-2716,-2326,-4877,292
96301,-2630,-661,-3370,-1186,-6030,1007
96311,-1870,-35,-3586,-1297,-6869,1489
96321,-1173,-388,-3498,-1888,-7402,1663
96332,-616,-898,-3452,-1951,-7807,1422
96342,-48,-896,-3572,-1394,-8187,817
96352,424,-567,-3952,-652,-8484,76
96362,798,-302,-4280,-150,-8659,-566
96373,974,-307,-4540,122,-8724,-954
96381,1372,-440,-4873,394,-8794,-1073
96391,1702,-487,-5201,729,-8884,-943
96401,1948,-586,-5414,994,-8926,-553
96411,2085,-868,-5589,1160,-8869,39
96422,2199,-1144,-5746,1382,-8740,662
96432,2247,-1330,-6025,1707,-8584,1148
96442,2352,-1455,-6382,2101,-8429,1420
96452,2552,-1344,-6731,2569,-8316,1463
96461,2871,-1163,-6966,3002,-8262,1333
96471,3356,-903,-7013,3325,-8155,1156
96481,3964,-650,-6823,3556,-7860,1029
96491,4438,-475,-6755,3672,-7333,1011
96502,4932,-548,-6890,3878,-6658,1022
96512,5598,-582,-6955,4100,-6073,1037
96522,6357,-288,-6523,4378,-5701,1090
96530,7268,170,-6109,4433,-5437,1148
96540,7629,2865,-1500,2346,-3974,1253
96551,9250,526,-3535,430,-3065,1256
96561,9896,493,-3090,463,-2350,1010
96571,10081,1529,-2282,1350,-1329,617
96581,10362,2764,-2333,987,-77,360
96592,10250,2623,-2019,-144,1235,377
96602,10360,3009,-2245,-1502,2404,484
96610,10381,2948,-1777,-2959,3479,562
96620,10106,2259,-1105,-4283,4713,546
96631,718,-128,-5103,-5115,6605,404
96641,-585,-1728,-14937,-8666,5305,-3
96651,465,1796,-4000,-1106,-2144,-446
96661,1028,-51,-5571,463,-1322,-151
96669,209,247,-4301,-12,-523,-20
96680,432,5,-4268,263,-322,62
96690,271,10,-4218,249,-330,69
96700,373,26,-4254,289,-350,77
96710,396,-85,-4310,325,-380,95
96721,298,-92,-4332,240,-341,80
96731,337,-85,-4333,152,-300,52
96741,291,-52,-4341,110,-248,42
96751,275,-64,-4319,96,-200,39
96760,272,-70,-4350,105,-153,36
96770,280,-73,-4299,112,-96,29
96780,273,-65,-4325,109,-61,23
96790,287,-67,-4319,98,-41,17
96801,274,-71,-4343,96,-11,11
96811,273,-58,-4299,98,15,10
96821,284,-83,-4295,96,33,8
96829,266,-77,-4341,89,52,5
96839,273,-78,-4321,80,78,4
96850,283,-77,-4309,70,98,2
96860,268,-94,-4319,60,118,-4
96870,280,-94,-4271,50,132,-5
96880,273,-71,-4271,50,128,-10
96891,281,-75,-4323,44,122,-14
96901,287,-68,-4310,50,121,-16
96909,280,-97,-4310,57,130,-16
96919,296,-103,-4308,54,141,-21
96930,298,-88,-4291,53,146,-29
96940,293,-85,-4292,49,147,-37
96950,278,-101,-4298,53,155,-43
96960,299,-104,-4297,52,162,-51
96971,299,-106,-4313,49,173,-59
96981,310,-86,-4347,55,187,-77
96991,300,-109,-4325,63,208,-108
96999,326,-118,-4317,76,239,-132
97009,311,-168,-4344,99,277,-154
97020,329,-146,-4305,138,326,-182
97030,397,-174,-4437,183,393,-186
97040,343,-85,-4385,235,507,-207
97050,337,-89,-4471,261,609,-210
97061,351,-21,-4612,268,798,-201
97071,392,-96,-4491,246,1102,-163
97079,421,-116,-4591,270,1338,-173
97089,443,-49,-4587,293,1580,-165
97100,445,-27,-4597,306,1795,-136
97110,608,-157,-4680,354,2022,-68
97120,607,-131,-4691,358,2263,-47
97130,649,-199,-4705,340,2544,-45
97141,698,-218,-4736,310,2813,-64
97149,822,-202,-4835,309,3091,-89
97159,839,-56,-4972,343,3422,-121
97169,912,-229,-5170,305,3813,-123
97179,984,-303,-5357,318,4286,-141
97190,1089,-198,-5613,327,4815,-183
97200,1173,-468,-5646,367,5483,-258
97210,1179,-381,-5952,375,6297,-373
97218,1414,-444,-6837,241,7243,-455
97229,1498,-795,-7166,-17,8422,-517
97239,1718,-493,-7938,-207,9623,-692
97249,1918,-514,-8059,-328,10743,-802
97259,2054,-547,-8233,3,11737,-838
97270,2525,-881,-7628,679,12240,-800
97280,2938,1163,-9826,1248,12522,-832
97290,3411,913,-10219,-35,12201,-774
97300,2275,-1207,-8817,-1736,12130,-771
97308,694,-2019,-7661,-1702,11857,-811
97319,-584,-2476,-6436,-905,11660,-1007
97329,-4137,-3062,-4123,292,11775,-1410
97339,-9620,-2514,-470,1826,11126,-2354
97349,-7350,-1803,-5390,3078,7344,-3902
97360,-7370,373,-9720,3811,1497,-4434
97370,-7221,3414,-6599,2183,-4171,-3971
97378,-3585,1692,-4530,-1908,-7608,-2603
97388,-1331,-1356,-2142,-4806,-7565,-1429
97399,-1403,-3355,-838,-4535,-6099,-661
97409,-2065,-2841,-1910,-2148,-5689,-384
97419,-1975,-492,-3643,15,-6367,-248
97429,-1481,934,-4367,120,-7184,79
97440,-765,390,-4192,-1093,-7707,556
97450,-224,-724,-3791,-1788,-8037,798
97458,136,-1021,-3701,-1315,-8350,660
97468,510,-526,-4175,-385,-8643,317
97478,866,-99,-4570,192,-8781,-10
97489,1278,-142,-4836,352,-8823,-239
97499,1667,-398,-4966,446,-8816,-353
97509,1888,-605,-5177,677,-8769,-286
97519,1974,-752,-5353,956,-8685,1
97530,2049,-903,-5521,1175,-8559,505
97538,2131,-1176,-5587,1336,-8338,1107
97548,2196,-1493,-5815,1627,-7997,1623
97558,2287,-1689,-6142,2117,-7641,1900
97569,2404,-1620,-6517,2721,-7388,1966
97579,2774,-1339,-6795,3268,-7248,1923
97589,3403,-1003,-6867,3548,-7044,1858
97597,3967,-705,-6672,3530,-6660,1826
97609,4561,-494,-6541,3438,-6110,1806
97618,5120,-476,-6518,3422,-5474,1692
97628,5541,-402,-6485,3459,-4912,1515
97638,5936,-123,-6211,3597,-4661,1318
97648,6577,601,-6114,3554,-4662,1116
97659,6285,2554,-2163,1704,-3671,975
97669,8052,609,-3929,196,-3148,841
97677,8815,419,-3328,188,-2627,578
97687,9529,1164,-2686,786,-1780,249
97698,9789,1385,-2311,554,-641,-11
97708,9952,1698,-2231,-220,620,-39
97718,9773,1942,-2468,-1267,1739,116
97728,9643,2162,-2395,-2536,2659,373
97739,9868,1872,-2008,-3961,3583,692
97749,5083,-123,-3551,-5105,4811,1009
97759,736,-408,-6490,-5732,6476,1332
97767,9081,7310,-1017,-4013,3115,1365
97777,765,306,-5772,126,-1436,257
97788,934,-80,-4769,760,-1028,-91
97798,221,53,-4293,198,-421,57
97808,333,-40,-4198,208,-311,40
97818,283,47,-4203,186,-380,51
97829,462,-90,-4327,276,-436,65
97839,466,-93,-4331,221,-436,59
97847,359,-79,-4312,122,-378,37
97857,339,-44,-4352,93,-333,32
97868,314,-32,-4346,108,-269,28
97878,291,-70,-4363,121,-214,27
97888,310,-56,-4367,111,-163,25
97898,307,-70,-4329,96,-106,15
97909,295,-63,-4319,85,-77,12
97919,297,-81,-4339,74,-63,7
97927,280,-56,-4326,74,-30,1
97937,283,-65,-4316,77,0,-2
97947,263,-42,-4307,79,15,1
97958,282,-73,-4312,93,27,2
97968,298,-70,-4317,103,50,4
97978,300,-70,-4317,101,81,4
97988,279,-82,-4292,86,107,0
97997,289,-81,-4260,58,124,-8
98007,283,-76,-4315,35,128,-12
98017,276,-61,-4298,17,129,-15
98027,287,-63,-4275,8,128,-20
98038,294,-73,-4301,6,136,-21
98048,287,-66,-4308,16,138,-21
98058,284,-57,-4312,24,148,-21
98068,322,-62,-4298,20,148,-22
98076,320,-90,-4292,14,150,-26
98087,325,-70,-4271,5,156,-30
98097,313,-68,-4302,1,156,-37
98107,303,-61,-4285,-5,158,-45
98117,323,-52,-4308,-4,158,-48
98128,302,-51,-4327,-2,156,-58
98138,324,-70,-4342,8,161,-64
98146,320,-91,-4375,26,185,-79
98156,320,-118,-4386,49,227,-109
98167,350,-123,-4380,73,288,-155
98177,302,-60,-4358,117,389,-210
98187,378,-76,-4522,177,529,-245
98197,371,19,-4677,264,757,-233
98208,386,-76,-4627,258,1136,-181
98218,394,-21,-4595,284,1480,-154
98228,435,1,-4612,329,1729,-130
98236,424,18,-4675,334,1942,-76
98246,570,-93,-4614,353,2191,-9
98257,593,-93,-4708,355,2398,-1
98267,660,-138,-4630,344,2655,-13
98277,713,-127,-4545,312,2847,-29
98287,797,-92,-4656,306,3022,-36
98296,848,-82,-4690,261,3237,-5
98306,935,-86,-4793,280,3461,23
98316,976,-29,-4955,342,3704,47
98326,1057,-104,-5065,383,3997,96
98337,1052,65,-5215,444,4426,122
98347,1218,-317,-5319,439,4971,95
98357,1322,-407,-5553,395,5637,20
98367,1405,-367,-5722,260,6388,-76
98377,1552,-337,-6296,102,7193,-146
98386,1879,-234,-7493,-60,8103,-196
98396,2278,-531,-7535,-291,9174,-279
98406,1657,-454,-7476,-269,10271,-414
98416,2405,-592,-7638,-56,11053,-390
98427,2698,-382,-8023,729,11525,-289
98437,2987,1008,-9489,965,11675,-253
98447,3868,686,-9097,-158,11518,-194
98455,2325,-1258,-8354,-1345,11555,-187
98466,963,-1498,-7706,-1212,11361,-268
98476,-243,-1583,-6552,-857,11343,-472
98486,-2255,-1491,-5098,-437,11539,-733
98496,-8705,-1628,-1285,-33,11303,-1181
98507,-8078,-817,-3564,43,7679,-2090
98517,-6148,-217,-9057,389,1486,-2443
98527,-6816,2023,-5748,-310,-3870,-2297
98537,-3228,808,-3837,-2851,-6456,-1632
98545,-1657,-1211,-2436,-4505,-6201,-934
98556,-1997,-2359,-1971,-4135,-5441,-429
98566,-2020,-1416,-3094,-2810,-5697,-232
98576,-1817,-269,-3975,-2058,-6574,-166
98586,-1299,9,-4151,-2270,-7539,-132
98597,-593,-483,-3863,-2740,-8270,-216
98607,13,-1066,-3688,-2743,-8690,-459
98617,502,-1132,-3752,-2162,-8878,-789
98625,701,-828,-4051,-1432,-8908,-1016
98636,848,-742,-4456,-965,-8890,-975
98646,1089,-874,-4732,-708,-8855,-649
98656,1500,-1084,-4961,-406,-8861,-152
98666,2020,-1291,-5155,-11,-8792,413
98677,2305,-1547,-5301,373,-8563,1020
98687,2523,-1740,-5497,732,-8264,1616
98695,2620,-1791,-5733,1020,-7949,2150
98705,2609,-1905,-5974,1228,-7662,2626
98715,2568,-1938,-6184,1446,-7473,3034
98726,2607,-1857,-6296,1719,-7390,3345
98736,2799,-1688,-6361,1993,-7318,3525
98746,3009,-1426,-6324,2215,-7154,3550
98756,3227,-1142,-6196,2346,-6839,3397
98765,3629,-904,-6103,2450,-6352,3022
98775,4152,-687,-6037,2600,-5706,2354
98785,4624,-637,-5937,2761,-4980,1506
98795,5005,-657,-5773,2896,-4301,613
98806,5255,-782,-5705,3039,-3733,-195
98816,6469,1087,-3135,2170,-2655,-729
98826,5633,-259,-4768,368,-1884,-969
98836,6605,-330,-4266,324,-2028,-923
98844,6836,427,-3971,1412,-2057,-685
98855,7055,879,-3167,1627,-1809,-253
98865,7483,880,-2885,1266,-1210,399
98875,7765,897,-2395,847,-364,1076
98885,8245,1114,-2537,399,531,1611
98896,8526,1325,-2277,-350,1442,1949
98906,8952,1780,-2129,-1250,2300,2043
98916,10133,2170,-1896,-2293,3148,1882
98924,11527,2377,-2807,-3630,4310,1416
98935,1273,-6726,-10892,-6087,4513,381
98945,-152,1283,-3413,-1966,-1895,-492
98955,580,-132,-5075,704,-1270,-99
98965,441,148,-4484,237,-637,-11
98976,228,-20,-4198,231,-332,55
98986,343,-57,-4229,252,-346,56
98994,257,103,-4208,189,-395,44
99004,431,-55,-4277,247,-475,65
99014,371,-54,-4368,202,-457,61
99025,339,-26,-4380,132,-396,51
99035,315,-33,-4378,159,-324,48
99045,299,-69,-4341,193,-252,47
99055,276,-66,-4356,181,-196,45
99066,285,-79,-4342,161,-146,38
99076,296,-64,-4316,140,-99,28
99084,306,-74,-4300,107,-78,22
99094,280,-44,-4338,65,-67,13
99105,290,-46,-4342,41,-38,3
99115,272,-47,-4300,41,-2,2
99125,274,-32,-4312,55,15,1
99135,259,-56,-4318,72,32,0
99145,291,-64,-4318,72,60,-1
99156,279,-93,-4339,68,91,-2
99164,277,-67,-4283,43,106,-7
99174,296,-71,-4284,20,117,-12
99184,275,-73,-4296,13,114,-13
99195,284,-75,-4306,3,117,-17
99205,300,-66,-4281,-8,120,-21
99215,285,-66,-4306,-9,124,-23
99225,289,-77,-4284,-3,129,-24
99236,297,-66,-4310,-6,128,-24
99244,302,-74,-4290,-2,129,-26
99254,299,-77,-4294,-8,131,-27
99264,295,-49,-4290,-6,132,-30
99275,296,-51,-4295,0,134,-29
99285,319,-39,-4291,6,138,-25
99295,299,-36,-4335,16,143,-28
99305,326,-71,-4297,19,147,-31
99313,314,-51,-4298,20,155,-36
99324,303,-63,-4345,21,170,-41
99334,327,-83,-4319,18,198,-63
99344,344,-76,-4324,18,236,-85
99354,335,-129,-4334,17,270,-114
99365,328,-112,-4366,21,316,-159
99375,531,-186,-4564,40,378,-205
99385,378,-58,-4455,113,510,-243
99393,397,4,-4625,185,640,-213
99404,371,-8,-4645,202,935,-147
99414,409,-41,-4589,199,1277,-104
99424,478,-25,-4699,218,1545,-104
99434,490,-56,-4752,201,1819,-83
99445,572,-120,-4823,217,2163,-47
99455,606,-56,-4867,212,2508,-61
99463,618,-172,-4896,181,2858,-71
99473,893,-322,-4945,142,3218,-97
99483,839,-80,-5117,42,3612,-157
99494,905,-102,-5385,-38,4082,-160
99504,999,-291,-5739,21,4579,-190
99514,1077,-541,-5771,123,5163,-279
99524,1124,-339,-6272,169,5993,-466
99533,1190,-474,-6675,50,6963,-545
99543,1467,-750,-7141,-289,8095,-648
99553,1382,-855,-7480,-633,9207,-885
99563,2050,-982,-7157,-559,10221,-1149
99574,1493,-179,-6888,-364,11005,-1392
99584,2344,-1263,-8226,-552,11496,-1466
99594,2391,1569,-9380,-109,11267,-1661
99604,2491,35,-9710,-2102,10927,-1625
99614,1667,-1199,-7737,-3502,10739,-1622
99623,956,-1557,-6900,-4201,10857,-1857
99633,303,-2091,-6175,-4481,10845,-2040
99643,-2419,-2834,-3278,-4303,11078,-2261
99653,-6120,-3993,-2060,-3533,10908,-2789
99664,-7613,-3730,-2286,-1563,8613,-3405
99674,-5396,-3735,-7654,1415,3774,-3232
99684,-6881,234,-6435,2959,-2182,-2664
99694,-3940,1384,-4846,956,-6211,-1329
99703,-1836,-120,-2755,-2516,-6867,182
99713,-1225,-2907,-984,-4096,-5557,1309
99723,-1463,-4075,-1214,-2600,-4825,1747
99733,-1477,-1832,-2839,438,-5252,1608
99744,-1297,616,-4040,1669,-6046,1253
99754,-793,951,-4269,687,-6738,949
99764,-320,-217,-3768,-501,-7254,573
99774,249,-1038,-3482,-406,-7705,-29
99782,742,-723,-3676,642,-7997,-727
99793,1041,-51,-4060,1595,-8029,-1247
99803,1314,302,-4441,2041,-7886,-1465
99813,1679,284,-4745,2257,-7770,-1476
99823,1989,258,-4999,2463,-7741,-1357
99834,2148,214,-5110,2632,-7712,-1054
99844,2241,55,-5147,2747,-7552,-574
99854,2195,-123,-5185,2877,-7253,-35
99862,2034,-272,-5369,3091,-6922,437
99873,2012,-59,-5725,3416,-6694,815
99883,2019,287,-6121,3614,-6612,1141
99893,2255,353,-6230,3733,-6641,1392
99903,2722,769,-6219,3874,-6653,1479
99913,3241,1055,-5992,3828,-6409,1461
99922,3697,1295,-5892,3759,-5889,1319
99932,3969,1524,-5888,3714,-5211,997
99942,4067,1568,-5933,3576,-4544,538
99952,4241,1340,-5916,3307,-4001,22
99963,4633,1066,-5655,3128,-3587,-520
99973,9865,4969,-12898,3043,-3149,-1059
99983,4558,1901,-3360,528,-1469,-1443
99993,6975,146,-3858,-162,-1142,-1663
100004,6795,297,-3574,1135,-680,-1991
100012,6975,2108,-3791,2300,-341,-2191
100022,6891,3603,-3957,2029,-233,-2202
100032,7229,4185,-3475,658,-236,-2039
100043,7759,3971,-2793,-1063,-2,-1839
100053,7894,3235,-2176,-2550,711,-1672
100063,7509,2537,-2020,-3612,1845,-1511
100073,7182,2748,-2707,-4567,3247,-1258
100083,4308,-664,-7936,-8516,3476,-1121
100092,-475,0,-3503,-4976,-1008,-826
100102,407,244,-5300,-599,-1542,-305
100112,324,19,-4885,670,-1221,-61
100122,398,141,-4521,369,-733,34
100133,373,33,-4361,345,-459,82
100143,324,-2,-4233,329,-403,85
100153,479,-29,-4276,325,-419,69
100161,373,-13,-4269,281,-427,54
100172,387,-30,-4293,222,-429,50
100182,331,-70,-4284,162,-431,40
100192,310,-28,-4362,122,-416,26
100202,289,-33,-4411,107,-359,27
100213,290,-42,-4337,126,-265,28
100223,295,-19,-4335,140,-208,32
100233,295,-44,-4367,121,-154,28
100241,295,-54,-4343,98,-110,21
100251,276,-43,-4311,57,-67,12
100262,282,-34,-4322,53,-39,10
100272,270,-6,-4304,55,-11,9
100282,271,-42,-4297,55,11,9
100292,275,-31,-4302,56,25,10
100303,274,-41,-4310,58,35,7
100313,265,-39,-4281,50,52,5
100321,272,-28,-4301,39,60,1
100331,267,-30,-4281,26,64,-2
100342,284,-36,-4303,19,66,-3
100352,267,-42,-4280,22,64,-4
100362,276,-29,-4290,28,64,-4
100372,265,-37,-4280,32,67,-3
100382,288,-35,-4286,36,77,-4
100393,303,-29,-4295,33,82,-8
100401,272,-54,-4277,23,81,-8
100411,268,-24,-4281,15,79,-10
100421,275,-19,-4275,11,73,-11
100432,303,-14,-4283,11,68,-10
100442,297,-35,-4290,14,61,-12
100452,270,-36,-4279,16,58,-13
100462,292,-48,-4300,13,57,-11
100473,294,-23,-4300,9,62,-9
100481,299,-20,-4316,4,69,-11
100491,279,-32,-4296,9,84,-16
100501,290,-26,-4330,12,102,-18
100512,295,-33,-4296,20,114,-17
100522,294,-32,-4313,24,129,-20
100532,317,-27,-4323,30,148,-25
100542,292,-41,-4334,33,169,-34
100550,306,-49,-4314,37,183,-44
100561,305,-53,-4308,41,192,-66
100571,312,-54,-4294,43,192,-84
100581,337,-51,-4371,43,197,-98
100591,322,-82,-4392,45,231,-126
100602,349,-140,-4501,50,310,-182
100612,235,-13,-4392,70,448,-257
100622,364,-39,-4825,169,651,-318
100630,365,29,-5294,290,1105,-316
100641,457,-180,-5246,306,1918,-287
100651,511,-192,-5576,363,2647,-338
100661,566,-265,-5816,475,3540,-356
100671,746,-391,-6217,474,4506,-468
100681,856,-596,-6510,395,5438,-602
100692,776,-591,-6399,552,6248,-833
100700,992,-1162,-5981,646,7186,-1014
100710,988,-1081,-6330,667,8187,-1382
100720,1010,-817,-6748,425,9011,-1721
100731,1161,-1196,-6452,65,9538,-1951
100741,1365,-1708,-5487,504,10056,-2211
100751,1661,-1895,-6191,1306,10346,-2524
100761,1862,-1375,-6746,2315,10150,-2896
100772,1451,327,-7135,2070,9794,-3291
100782,2096,-445,-6551,331,9013,-3405
100790,1388,-1667,-4413,-853,8869,-3631
100800,-449,-3030,-3393,-741,8587,-3998
100811,-2286,-3053,-2998,584,7502,-4627
100821,-3660,-2097,-3101,2187,6113,-5510
100831,-5639,-671,-2960,2849,4536,-6395
100841,-6361,-79,-3229,2352,2563,-6751
100849,-5099,-436,-3639,1313,483,-6098
100860,-5323,-1443,-3805,598,-1718,-4552
100870,-4503,-1716,-2836,831,-3944,-2734
100880,-2941,-1410,-2610,1537,-5207,-1068
100890,-2161,-801,-2761,2194,-5449,228
100901,-1603,-141,-3395,2647,-5563,1028
100911,-1081,449,-4098,2902,-5995,1261
100921,-444,1022,-4599,3010,-6704,943
100931,445,1742,-4864,3024,-7415,158
100940,1479,2244,-4940,2960,-7815,-992
100950,2151,2429,-4977,2926,-7865,-2345
100960,2359,2442,-5016,3006,-7681,-3613
100970,2324,2451,-5269,3162,-7404,-4527
100981,2136,2449,-5625,3255,-7163,-4890
100991,2092,2314,-5883,3203,-6945,-4745
101001,2127,2044,-5894,3086,-6713,-4296
101009,2293,1742,-5853,3029,-6418,-3772
101019,2455,1634,-5856,3060,-6029,-3335
101030,2548,1706,-5848,3073,-5580,-3035
101040,2655,1875,-5824,2994,-5148,-2860
101050,2770,1949,-5718,2838,-4796,-2787
101060,2883,2036,-5476,2697,-4501,-2797
101071,3045,2149,-5181,2604,-4211,-2862
101081,3121,2457,-4940,2545,-3913,-2949
101089,3143,2707,-4828,2454,-3568,-2948
101099,3139,2650,-4622,2138,-3125,-2829
101110,3128,2310,-4371,1709,-2644,-2583
101120,3103,1797,-4067,1324,-2093,-2246
101130,3085,1466,-3814,1132,-1502,-1893
101140,3070,1288,-3733,1086,-912,-1561
101150,3115,1376,-3713,1064,-403,-1307
101161,3254,1956,-3964,948,-53,-1141
101169,4726,3720,-5585,411,177,-1112
101179,3736,2940,-3696,-1224,646,-1290
101189,4710,2186,-3605,-2239,745,-1791
101200,4736,1795,-2979,-2319,1011,-2604
101210,4654,1004,-2657,-2462,1605,-3413
101220,5412,-926,-4253,-2627,2562,-3870
101230,1309,-1512,-6333,-5362,2189,-3977
101239,4229,-4712,-4987,-4071,-174,-2659
101249,727,331,-4515,-1463,-1336,-540
101259,308,429,-4505,-238,-1094,-238
101269,367,66,-4670,312,-700,-82
101280,383,127,-4412,260,-412,7
101290,410,-18,-4283,280,-256,42
101300,312,1,-4121,288,-235,48
101310,323,9,-4168,394,-317,52
101320,427,-39,-4314,501,-418,60
101329,375,-49,-4258,477,-422,44
101339,379,-38,-4280,426,-420,28
101349,380,-37,-4340,377,-434,26
101359,351,-47,-4341,340,-414,32
101370,336,-61,-4357,309,-375,37
101380,326,-63,-4358,283,-329,41
101390,338,-69,-4327,250,-288,39
101400,316,-88,-4296,210,-266,35
101409,298,-62,-4279,176,-259,29
101419,285,-63,-4340,166,-251,28
101429,286,-67,-4342,157,-222,22
101439,303,-63,-4333,166,-199,22
101449,300,-84,-4303,174,-180,25
101460,293,-69,-4271,177,-159,25
101470,293,-95,-4310,164,-136,20
101478,274,-94,-4305,146,-113,20
101488,265,-110,-4284,119,-95,15
101499,268,-94,-4322,100,-81,11
101509,266,-96,-4296,90,-64,12
101519,269,-85,-4270,97,-52,10
101529,266,-73,-4301,100,-39,10
101540,260,-93,-4261,104,-26,13
101550,255,-99,-4290,115,-26,12
101558,249,-91,-4282,121,-24,14
101568,250,-106,-4307,133,-27,10
101579,261,-121,-4311,129,-27,12
101589,249,-101,-4282,118,-20,8
101599,268,-89,-4277,104,-17,4
101609,269,-108,-4272,85,-19,3
101619,241,-106,-4251,77,-24,-1
101630,255,-131,-4292,71,-18,0
101638,259,-93,-4306,74,-18,-3
101648,258,-116,-4303,66,-9,-2
101658,247,-120,-4301,48,5,-5
101669,258,-112,-4295,30,13,-6
101679,269,-129,-4297,13,2,-9
101689,251,-132,-4283,8,-2,-9
101697,246,-107,-4281,8,-4,-8
101708,274,-110,-4278,15,-1,-8
101718,273,-104,-4273,22,4,-4
101728,250,-108,-4285,31,5,0
101738,254,-101,-4284,36,8,0
101749,249,-125,-4296,45,15,4
101759,244,-107,-4296,58,29,3
101769,243,-108,-4303,54,39,0
101777,284,-91,-4285,50,54,-2
101787,272,-129,-4317,39,58,-6
101798,269,-130,-4299,29,59,-5
101808,260,-127,-4287,23,60,-8
101818,267,-99,-4317,21,63,-10
101828,270,-95,-4323,31,59,-7
101839,270,-105,-4285,50,67,-7
101849,256,-115,-4297,65,79,-9
101859,282,-113,-4309,72,93,-19
101867,259,-130,-4312,76,115,-24
101878,275,-138,-4335,77,142,-44
101888,295,-116,-4318,76,163,-59
101898,263,-152,-4356,100,195,-82
101908,273,-164,-4376,145,246,-108
101918,299,-246,-4447,234,338,-147
101929,281,-288,-4585,403,528,-227
101939,265,-379,-4782,520,808,-339
101947,376,-336,-4979,597,1180,-436
101957,376,-310,-5382,545,1922,-452
101968,416,-189,-4858,645,2965,-437
101978,204,192,-5426,642,3354,-416
101988,670,-338,-5412,869,3994,-374
101998,719,-339,-5547,838,4512,-443
102007,892,-759,-5729,902,5018,-515
102019,922,-568,-6607,943,5766,-738
102027,864,-1182,-6314,619,6471,-929
102037,988,-1846,-5975,692,7383,-1332
102048,1058,-1517,-6837,909,8171,-1934
102058,1283,-1527,-6462,1056,8479,-2417
102068,1166,-854,-5819,1743,8719,-2761
102078,1662,-1394,-5165,2310,8844,-2891
102086,1348,-1094,-6256,2993,8791,-2870
102097,414,-1676,-4750,3840,8119,-2989
102107,1585,-272,-5663,4766,7421,-3079
102117,924,178,-4981,4467,6755,-3191
102127,-995,721,-4147,3859,6290,-3454
102138,-2411,364,-3466,3003,5276,-3880
102148,-3221,386,-3486,2532,3971,-4611
102158,-4050,532,-3443,2284,2656,-5502
102168,-4580,515,-3422,1955,1346,-6183
102177,-4940,468,-4118,1650,-261,-6369
102187,-4479,759,-3982,1323,-2263,-5905
102197,-3633,511,-3521,642,-3582,-5020
102207,-3217,-218,-3148,135,-4198,-4050
102217,-3046,-499,-3168,351,-4749,-3314
102228,-2678,-157,-3601,1029,-5522,-2895
102238,-2082,404,-4058,1455,-6379,-2656
102246,-1282,679,-4180,1436,-7075,-2501
102256,-551,515,-4281,1291,-7472,-2395
